customer_id,transaction_id,order_id,timestamp,amount,transaction_status,payment_method,bank,failure_reason,checkout_started,checkout_completed,cart_value,subscription_id,subscription_status,subscription_amount,renewal_date,invoice_id,invoice_amount,invoice_due_date,invoice_status,mandate_id,mandate_status,retry_count,payment_method_id,payment_method_expiry,product_id,product_category,product_price,promise_date,promise_status
C01019,T039747,O009747,2026-04-07T03:27:29,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2987.69,,,,,,,,,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C03974,T039748,O009748,2026-04-07T03:28:18,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,69167.5,,,,,,,,,,,,PM00001,2027-12-31,P00001,Electronics,65000.0,,
C01963,T039749,O009749,2026-04-07T03:28:51,29999.0,FAILED,UPI,HDFC_BANK,network_error,True,False,30968.27,,,,,,,,,,,,PM00001,2027-12-31,P00200,Cloud Services,29999.0,,
C02428,T039750,O009750,2026-04-07T03:29:06,4999.0,SUCCESS,UPI,ICICI_BANK,,True,True,5177.85,,,,,,,,,,,,PM00431,2026-06-28,P00361,Accessories,4999.0,,
C03521,T039751,O009751,2026-04-07T03:35:39,120000.0,SUCCESS,UPI,HDFC_BANK,,True,True,120670.34,,,,,,,,,,,,PM00001,2027-12-31,P00431,Electronics,120000.0,,
C04581,T039752,O009752,2026-04-07T03:39:02,999.0,SUCCESS,UPI,ICICI_BANK,,True,True,1010.06,,,,,,,,,,,,PM00767,2026-09-28,P00251,Accessories,999.0,,
C03495,T039753,O009753,2026-04-07T03:41:26,4999.0,SUCCESS,UPI,AXIS_BANK,,True,True,5268.46,,,,,,,,,,,,PM03614,2026-09-26,P00321,Accessories,4999.0,,
C01955,T039754,O009754,2026-04-07T03:48:49,29999.0,SUCCESS,UPI,HDFC_BANK,,True,True,36142.7,,,,,,,,,,,,PM00001,2027-12-31,P00350,Software,29999.0,,
C04844,T039755,O009755,2026-04-07T03:50:28,999.0,SUCCESS,CARD,HDFC_BANK,,True,True,1170.62,S01290,ACTIVE,1499.0,2026-08-26,,,,,M01290,ACTIVE,0.0,PM01290,2028-03-04,P00482,Software,999.0,,
C02739,T039756,O009756,2026-04-07T03:58:43,999.0,SUCCESS,CARD,HDFC_BANK,,True,True,1127.41,,,,,INV09939,25000.0,2026-06-15,OVERDUE,,,,PM00434,2026-09-03,P00323,Software,999.0,2026-08-15,UNFULFILLED
C04559,T039757,O009757,2026-04-07T04:11:12,14999.0,SUCCESS,CARD,ICICI_BANK,,True,True,16076.6,S02293,ACTIVE,499.0,2026-08-24,,,,,,,,PM04761,2027-03-28,P00492,Software,14999.0,,
C04463,T039758,O009758,2026-04-07T04:15:40,2499.0,SUCCESS,NETBANKING,AXIS_BANK,,True,True,2979.32,,,,,,,,,,,,PM04579,2026-12-20,P00002,Accessories,2499.0,,
C02554,T039759,O009759,2026-04-07T04:18:25,15000.0,SUCCESS,UPI,SBI,,True,True,15620.0,S01338,ACTIVE,2999.0,2026-08-04,INV09607,50000.0,2026-06-06,PAID,,,,PM04520,2028-06-14,P00169,Electronics,15000.0,,
C01016,T039760,O009760,2026-04-07T04:26:25,15000.0,SUCCESS,CARD,HDFC_BANK,,True,True,16919.42,,,,,,,,,,,,PM04721,2028-02-02,P00058,Electronics,15000.0,,
C01831,T039761,O009761,2026-04-07T04:27:24,2499.0,SUCCESS,UPI,SBI,,True,True,2821.04,,,,,,,,,,,,PM04400,2026-09-11,P00002,Accessories,2499.0,,
C00837,T039762,O009762,2026-04-07T04:29:16,1299.0,FAILED,NETBANKING,AXIS_BANK,insufficient_funds,True,False,1606.01,,,,,INV09573,500000.0,2026-09-21,ISSUED,,,,PM02413,2026-12-24,P00003,Accessories,1299.0,,
C00757,T039763,O009763,2026-04-07T04:30:37,1499.0,SUCCESS,UPI,HDFC_BANK,,True,True,1570.74,,,,,,,,,,,,PM00001,2027-12-31,P00480,Accessories,1499.0,,
C04493,T039764,O009764,2026-04-07T04:32:54,25000.0,SUCCESS,NETBANKING,AXIS_BANK,,True,True,27865.45,S02818,ACTIVE,499.0,2026-08-08,,,,,M02818,ACTIVE,0.0,PM02818,2026-07-04,P00032,Electronics,25000.0,,
C00658,T039765,O009765,2026-04-07T04:41:51,299.0,SUCCESS,CARD,KOTAK_BANK,,True,True,329.36,,,,,,,,,,,,PM04790,2026-09-26,P00271,Office Supplies,299.0,,
C04905,T039766,O009766,2026-04-07T04:44:24,2999.0,SUCCESS,UPI,HDFC_BANK,,True,True,3131.16,S01615,ACTIVE,9999.0,2026-08-15,,,,,,,,PM01615,2026-09-04,P00107,Accessories,2999.0,,
C01343,T039767,O009767,2026-04-07T04:46:00,499.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,529.62,,,,,,,,,M00855,ACTIVE,0.0,PM00855,2028-11-20,P00232,Accessories,499.0,,
C02263,T039768,O009768,2026-04-07T04:52:44,29999.0,SUCCESS,NETBANKING,HDFC_BANK,,True,True,34692.07,,,,,,,,,M01037,FAILED,1.0,PM01037,2027-02-01,P00268,Cloud Services,29999.0,,
C00898,T039769,O009769,2026-04-07T04:59:36,499.0,SUCCESS,CARD,AXIS_BANK,,True,True,589.22,,,,,,,,,,,,PM04074,2029-02-23,P00104,Accessories,499.0,,
C01834,T039770,O009770,2026-04-07T05:02:29,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,6144.78,,,,,,,,,,,,PM00001,2027-12-31,P00453,Accessories,4999.0,,
C02969,T039771,O009771,2026-04-07T05:04:20,45000.0,SUCCESS,UPI,HDFC_BANK,,True,True,54551.58,,,,,,,,,,,,PM00001,2027-12-31,P00423,Electronics,45000.0,,
C04624,T039772,O009772,2026-04-07T05:04:40,15000.0,FAILED,UPI,HDFC_BANK,card_expired,True,False,16051.63,,,,,,,,,,,,PM00001,2027-12-31,P00487,Electronics,15000.0,,
C04756,T039773,O009773,2026-04-07T05:08:42,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5427.16,,,,,,,,,,,,PM00001,2027-12-31,P00417,Accessories,4999.0,,
C00248,T039774,O009774,2026-04-07T05:08:54,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1402.59,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C02673,T039775,O009775,2026-04-07T05:10:16,14999.0,SUCCESS,UPI,HDFC_BANK,,True,True,18333.31,S02169,ACTIVE,2999.0,2026-09-03,,,,,,,,PM04632,2027-11-27,P00399,Cloud Services,14999.0,,
C00616,T039776,O009776,2026-04-07T05:12:40,1999.0,SUCCESS,UPI,AXIS_BANK,,True,True,2114.06,,,,,,,,,,,,PM04260,2026-09-11,P00384,Office Supplies,1999.0,,
C00684,T039777,O009777,2026-04-07T05:14:24,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2923.45,,,,,,,,,,,,PM00001,2027-12-31,P00356,Software,2499.0,,
C04109,T039778,O009778,2026-04-07T05:14:28,999.0,SUCCESS,UPI,AXIS_BANK,,True,True,1241.37,,,,,,,,,,,,PM04483,2026-10-24,P00436,Cloud Services,999.0,,
C01592,T039779,O009779,2026-04-07T05:19:45,120000.0,SUCCESS,UPI,KOTAK_BANK,,True,True,145796.52,S02923,ACTIVE,1499.0,2026-09-06,,,,,,,,PM04526,2026-12-04,P00007,Electronics,120000.0,,
C04930,T039780,O009780,2026-04-07T05:27:15,1999.0,FAILED,UPI,KOTAK_BANK,network_error,True,False,2350.01,S00338,ACTIVE,499.0,2026-08-07,,,,,M00338,ACTIVE,0.0,PM00338,2028-12-29,P00250,Office Supplies,1999.0,,
C03976,T039781,O009781,2026-04-07T05:27:32,499.0,SUCCESS,UPI,AXIS_BANK,,True,True,622.17,,,,,,,,,,,,PM03517,2028-02-23,P00329,Accessories,499.0,,
C02737,T039782,O009782,2026-04-07T05:28:40,1299.0,SUCCESS,CARD,AXIS_BANK,,True,True,1449.34,S01343,ACTIVE,299.0,2026-09-26,,,,,,,,PM01343,2027-08-17,P00003,Accessories,1299.0,,
C00179,T039783,O009783,2026-04-07T05:30:08,2999.0,SUCCESS,UPI,HDFC_BANK,,True,True,3236.99,,,,,,,,,,,,PM00001,2027-12-31,P00429,Accessories,2999.0,,
C00359,T039784,O009784,2026-04-07T05:38:36,2999.0,PENDING,CARD,KOTAK_BANK,,True,False,3053.44,,,,,,,,,,,,PM02996,2028-01-11,P00496,Accessories,2999.0,,
C02990,T039785,O009785,2026-04-07T05:48:20,1499.0,SUCCESS,UPI,SBI,,True,True,1686.57,S02991,ACTIVE,299.0,2026-08-17,,,,,M02991,ACTIVE,0.0,PM04036,2029-02-25,P00303,Accessories,1499.0,,
C04204,T039786,O009786,2026-04-07T05:48:28,170000.0,SUCCESS,CARD,HDFC_BANK,,True,True,174714.75,S01204,ACTIVE,299.0,2026-09-06,INV09869,50000.0,2026-07-11,OVERDUE,,,,PM01204,2027-04-22,P00174,Electronics,85000.0,2026-09-10,PENDING
C02577,T039787,O009787,2026-04-07T05:48:52,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1310.87,,,,,INV09628,120000.0,2026-07-16,PAID,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C04359,T039788,O009788,2026-04-07T05:49:42,999.0,SUCCESS,CARD,SBI,,True,True,1066.57,,,,,,,,,,,,PM01952,2026-10-16,P00324,Accessories,999.0,,
C01997,T039789,O009789,2026-04-07T05:49:50,799.0,SUCCESS,MANDATE,KOTAK_BANK,,True,True,912.98,,,,,,,,,,,,PM04461,2026-11-22,P00121,Office Supplies,799.0,,
C04643,T039790,O009790,2026-04-07T05:53:32,5999.0,FAILED,UPI,ICICI_BANK,timeout,True,False,6953.09,S00279,ACTIVE,999.0,2026-08-01,,,,,,,,PM03116,2027-12-17,P00114,Office Supplies,5999.0,,
C04469,T039791,O009791,2026-04-07T05:59:11,2999.0,SUCCESS,UPI,SBI,,True,True,3514.24,,,,,,,,,,,,PM00595,2026-09-02,P00294,Accessories,2999.0,,
C03103,T039792,O009792,2026-04-07T06:03:33,9998.0,SUCCESS,UPI,HDFC_BANK,,True,True,11438.97,,,,,INV09584,25000.0,2026-09-16,PAID,,,,PM00001,2027-12-31,P00170,Software,4999.0,,
C04527,T039793,O009793,2026-04-07T06:08:14,999.0,PENDING,CARD,ICICI_BANK,,True,False,1244.25,,,,,,,,,,,,PM03212,2026-09-04,P00028,Accessories,999.0,,
C02702,T039794,O009794,2026-04-07T06:09:26,15000.0,FAILED,MANDATE,ICICI_BANK,insufficient_funds,True,False,15753.84,,,,,,,,,,,,PM00335,2027-02-15,P00100,Electronics,15000.0,,
C00479,T039795,O009795,2026-04-07T06:14:11,29999.0,SUCCESS,UPI,HDFC_BANK,,True,True,33912.39,,,,,,,,,,,,PM00001,2027-12-31,P00481,Software,29999.0,,
C03710,T039796,O009796,2026-04-07T06:16:05,1299.0,SUCCESS,UPI,ICICI_BANK,,True,True,1619.31,,,,,,,,,,,,PM03309,2027-04-08,P00003,Accessories,1299.0,,
C03184,T039797,O009797,2026-04-07T06:16:25,120000.0,FAILED,CARD,HDFC_BANK,timeout,True,False,123823.38,S00238,CANCELLED,499.0,2026-08-20,,,,,,,,PM04369,2027-07-03,P00226,Electronics,120000.0,,
C03403,T039798,O009798,2026-04-07T06:17:52,1999.0,SUCCESS,UPI,KOTAK_BANK,,True,True,2168.5,,,,,,,,,,,,PM03341,2026-09-04,P00036,Office Supplies,1999.0,,
C00208,T039799,O009799,2026-04-07T06:25:03,2999.0,SUCCESS,UPI,HDFC_BANK,,True,True,3527.36,,,,,,,,,,,,PM03745,2026-11-27,P00294,Accessories,2999.0,,
C00476,T039800,O009800,2026-04-07T06:35:40,14999.0,FAILED,CARD,SBI,network_error,True,False,16166.87,S02560,ACTIVE,299.0,2026-08-09,INV08741,120000.0,2026-07-06,PAID,,,,PM03031,2028-05-19,P00197,Cloud Services,14999.0,,
C04991,T039801,O009801,2026-04-07T06:41:14,15000.0,SUCCESS,CARD,SBI,,True,True,17628.91,,,,,INV09919,120000.0,2026-09-06,PAID,,,,PM03611,2027-02-08,P00043,Electronics,15000.0,,
C03837,T039802,O009802,2026-04-07T06:44:50,799.0,FAILED,UPI,HDFC_BANK,network_error,True,False,968.81,,,,,INV09906,25000.0,2026-07-27,OVERDUE,,,,PM00001,2027-12-31,P00359,Hardware,799.0,2026-08-15,UNFULFILLED
C02332,T039803,O009803,2026-04-07T06:45:04,65000.0,SUCCESS,CARD,HDFC_BANK,,True,True,71341.32,,,,,,,,,,,,PM02696,2027-01-23,P00001,Electronics,65000.0,,
C03361,T039804,O009804,2026-04-07T06:47:29,2999.0,FAILED,UPI,AXIS_BANK,network_error,True,False,3478.98,,,,,,,,,,,,PM03978,2026-11-03,P00344,Accessories,2999.0,,
C04161,T039805,O009805,2026-04-07T06:47:52,65000.0,SUCCESS,MANDATE,ICICI_BANK,,True,True,80656.26,,,,,,,,,,,,PM03642,2027-10-13,P00001,Electronics,65000.0,,
C04586,T039806,O009806,2026-04-07T06:51:07,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2921.73,,,,,,,,,,,,PM02052,2027-08-06,P00002,Accessories,2499.0,,
C04312,T039807,O009807,2026-04-07T06:54:36,999.0,SUCCESS,UPI,ICICI_BANK,,True,True,1061.02,S01401,PAST_DUE,999.0,2026-08-01,,,,,,,,PM01401,2026-09-10,P00482,Software,999.0,,
C02734,T039808,O009808,2026-04-07T07:01:07,1998.0,SUCCESS,CARD,SBI,,True,True,2053.54,,,,,,,,,,,,PM00309,2028-05-15,P00421,Cloud Services,999.0,,
C04586,T039809,O009809,2026-04-07T07:05:31,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,72889.92,,,,,,,,,,,,PM02052,2027-08-06,P00001,Electronics,65000.0,,
C03925,T039810,O009810,2026-04-07T07:06:49,999.0,SUCCESS,CARD,HDFC_BANK,,True,True,1116.75,S01142,ACTIVE,499.0,2026-09-09,,,,,,,,PM04523,2029-02-05,P00029,Software,999.0,,
C00365,T039811,O009811,2026-04-07T07:07:40,4999.0,SUCCESS,CARD,AXIS_BANK,,True,True,5100.01,,,,,INV09884,50000.0,2026-06-08,OVERDUE,M02982,ACTIVE,0.0,PM03060,2027-02-02,P00142,Accessories,4999.0,2026-08-15,UNFULFILLED
C00479,T039812,O009812,2026-04-07T07:08:06,999.0,SUCCESS,UPI,HDFC_BANK,,True,True,1046.96,,,,,INV09815,50000.0,2026-09-03,PAID,,,,PM00001,2027-12-31,P00046,Software,999.0,,
C03687,T039813,O009813,2026-04-07T07:17:53,1999.0,SUCCESS,UPI,HDFC_BANK,,True,True,2132.21,,,,,,,,,,,,PM00001,2027-12-31,P00122,Office Supplies,1999.0,,
C04270,T039814,O009814,2026-04-07T07:30:43,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1517.48,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C02192,T039815,O009815,2026-04-07T07:34:30,45000.0,SUCCESS,UPI,HDFC_BANK,,True,True,45840.07,,,,,,,,,,,,PM00001,2027-12-31,P00298,Electronics,45000.0,,
C03806,T039816,O009816,2026-04-07T07:40:37,2499.0,SUCCESS,NETBANKING,HDFC_BANK,,True,True,2882.34,,,,,,,,,,,,PM04314,2029-05-11,P00002,Accessories,2499.0,,
C03726,T039817,O009817,2026-04-07T07:41:03,999.0,SUCCESS,MANDATE,ICICI_BANK,,True,True,1136.07,S02034,PAST_DUE,499.0,2026-08-26,,,,,,,,PM02034,2027-01-25,P00414,Software,999.0,,
C02357,T039818,O009818,2026-04-07T07:42:20,15000.0,SUCCESS,UPI,KOTAK_BANK,,True,True,16103.94,,,,,INV09907,250000.0,2026-06-11,PAID,,,,PM01631,2026-12-20,P00006,Electronics,15000.0,,
C02003,T039819,O009819,2026-04-07T07:44:30,14999.0,SUCCESS,UPI,HDFC_BANK,,True,True,17097.81,,,,,,,,,,,,PM00001,2027-12-31,P00279,Cloud Services,14999.0,,
C00365,T039820,O009820,2026-04-07T07:46:58,2499.0,FAILED,CARD,AXIS_BANK,insufficient_funds,True,False,2739.09,,,,,,,,,,,,PM03060,2027-02-02,P00280,Cloud Services,2499.0,,
C04916,T039821,O009821,2026-04-07T07:48:19,85000.0,SUCCESS,MANDATE,HDFC_BANK,,True,True,91594.57,,,,,,,,,,,,PM02755,2028-12-07,P00371,Electronics,85000.0,,
C01012,T039822,O009822,2026-04-07T07:55:17,999.0,SUCCESS,CARD,HDFC_BANK,,True,True,1059.61,,,,,,,,,,,,PM03167,2027-10-05,P00237,Accessories,999.0,,
C00716,T039823,O009823,2026-04-07T08:01:14,14999.0,SUCCESS,CARD,ICICI_BANK,,True,True,15446.19,,,,,,,,,,,,PM01597,2028-05-08,P00230,Software,14999.0,,
C00391,T039824,O009824,2026-04-07T08:01:41,85000.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,89792.07,,,,,,,,,,,,PM01240,2027-11-13,P00209,Electronics,85000.0,,
C02554,T039825,O009825,2026-04-07T08:08:11,299.0,FAILED,UPI,SBI,limit_exceeded,True,True,332.59,S01338,PAST_DUE,2999.0,2026-08-04,,,,,M01338,SUSPENDED,2.0,PM04520,2028-06-14,P00105,Hardware,299.0,,
C00314,T039826,O009826,2026-04-07T08:08:55,799.0,SUCCESS,UPI,SBI,,True,True,960.34,,,,,,,,,,,,PM02333,2026-12-22,P00117,Office Supplies,799.0,,
C04395,T039827,O009827,2026-04-07T08:09:00,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,559.17,,,,,,,,,,,,PM00001,2027-12-31,P00444,Accessories,499.0,,
C00999,T039828,O009828,2026-04-07T08:10:33,999.0,SUCCESS,MANDATE,ICICI_BANK,,True,True,1194.52,,,,,,,,,,,,PM03011,2026-11-29,P00144,Accessories,999.0,,
C04626,T039829,O009829,2026-04-07T08:11:20,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2621.22,,,,,,,,,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C04305,T039830,O009830,2026-04-07T08:16:02,999.0,SUCCESS,UPI,HDFC_BANK,,True,True,1026.65,,,,,,,,,,,,PM00001,2027-12-31,P00414,Software,999.0,,
C00196,T039831,O009831,2026-04-07T08:17:36,120000.0,SUCCESS,NETBANKING,HDFC_BANK,,True,True,148947.01,,,,,,,,,,,,PM03906,2026-11-23,P00457,Electronics,120000.0,,
C02854,T039832,O009832,2026-04-07T08:20:40,999.0,SUCCESS,CARD,CITI_BANK,,True,True,1030.35,,,,,,,,,M00934,ACTIVE,0.0,PM00934,2029-05-14,P00421,Cloud Services,999.0,,
C00870,T039833,O009833,2026-04-07T08:20:58,2499.0,FAILED,CARD,ICICI_BANK,timeout,True,False,2639.9,,,,,,,,,,,,PM03852,2027-02-01,P00002,Accessories,2499.0,,
C00616,T039834,O009834,2026-04-07T08:23:50,25000.0,SUCCESS,UPI,AXIS_BANK,,True,True,25643.86,,,,,,,,,,,,PM04260,2026-09-11,P00355,Electronics,25000.0,,
C02577,T039835,O009835,2026-04-07T08:24:32,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2517.92,,,,,,,,,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C00937,T039836,O009836,2026-04-07T08:27:58,999.0,SUCCESS,CARD,AXIS_BANK,,True,True,1200.42,S01336,ACTIVE,999.0,2026-08-13,,,,,,,,PM01336,2026-09-06,P00020,Accessories,999.0,,
C02233,T039837,O009837,2026-04-07T08:27:58,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2926.42,,,,,,,,,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C00248,T039838,O009838,2026-04-07T08:28:46,25000.0,SUCCESS,UPI,HDFC_BANK,,True,True,30427.67,,,,,,,,,,,,PM00001,2027-12-31,P00072,Electronics,25000.0,,
C02351,T039839,O009839,2026-04-07T08:33:47,1999.0,SUCCESS,UPI,HDFC_BANK,,True,True,2031.02,,,,,,,,,,,,PM00001,2027-12-31,P00446,Hardware,1999.0,,
C00811,T039840,O009840,2026-04-07T08:35:44,45000.0,PENDING,UPI,HDFC_BANK,,True,False,45639.35,,,,,,,,,,,,PM00001,2027-12-31,P00410,Electronics,45000.0,,
C00513,T039841,O009841,2026-04-07T08:38:38,1299.0,SUCCESS,CARD,ICICI_BANK,,True,True,1607.37,S00380,ACTIVE,299.0,2026-09-22,,,,,,,,PM00380,2027-04-16,P00003,Accessories,1299.0,,
C00402,T039842,O009842,2026-04-07T08:45:16,799.0,SUCCESS,UPI,HDFC_BANK,,True,True,956.22,,,,,INV09503,25000.0,2026-08-29,PAID,,,,PM00001,2027-12-31,P00490,Office Supplies,799.0,,
C03145,T039843,O009843,2026-04-07T08:46:23,5999.0,SUCCESS,CARD,HDFC_BANK,,True,True,6636.13,,,,,,,,,,,,PM03793,2027-06-22,P00113,Hardware,5999.0,,
C00306,T039844,O009844,2026-04-07T08:51:59,15000.0,SUCCESS,NETBANKING,KOTAK_BANK,,True,True,18585.73,,,,,,,,,,,,PM04999,2027-11-26,P00159,Electronics,15000.0,,
C02894,T039845,O009845,2026-04-07T08:53:10,2999.0,SUCCESS,UPI,HDFC_BANK,,True,True,3205.21,,,,,,,,,,,,PM00001,2027-12-31,P00311,Accessories,2999.0,,
C00379,T039846,O009846,2026-04-07T08:54:52,1299.0,PENDING,UPI,HDFC_BANK,,True,False,1372.26,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C02473,T039847,O009847,2026-04-07T09:05:32,1499.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,1737.21,,,,,INV09840,120000.0,2026-07-26,OVERDUE,,,,PM04022,2026-12-06,P00302,Accessories,1499.0,,
C01102,T039848,O009848,2026-04-07T09:05:37,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,6031.89,,,,,,,,,,,,PM00001,2027-12-31,P00453,Accessories,4999.0,,
C00662,T039849,O009849,2026-04-07T09:11:40,2499.0,SUCCESS,CARD,AXIS_BANK,,True,True,2850.02,,,,,,,,,,,,PM03932,2026-12-31,P00186,Software,2499.0,,
C04841,T039850,O009850,2026-04-07T09:13:01,15000.0,SUCCESS,UPI,ICICI_BANK,,True,True,16027.03,,,,,,,,,,,,PM03766,2027-01-18,P00330,Electronics,15000.0,,
C01699,T039851,O009851,2026-04-07T09:14:53,2499.0,SUCCESS,CARD,CITI_BANK,,True,True,3081.29,,,,,,,,,,,,PM04747,2029-04-05,P00002,Accessories,2499.0,,
C01585,T039852,O009852,2026-04-07T09:20:08,999.0,SUCCESS,CARD,AXIS_BANK,,True,True,1009.06,S01933,ACTIVE,299.0,2026-08-12,,,,,,,,PM01933,2027-09-08,P00215,Cloud Services,999.0,,
C04873,T039853,O009853,2026-04-07T09:23:42,15000.0,SUCCESS,UPI,HDFC_BANK,,True,True,17101.22,,,,,,,,,,,,PM00001,2027-12-31,P00109,Electronics,15000.0,,
C03772,T039854,O009854,2026-04-07T09:24:59,4999.0,FAILED,UPI,HDFC_BANK,network_error,True,False,5139.12,,,,,INV09237,25000.0,2026-08-11,PAID,,,,PM00001,2027-12-31,P00185,Accessories,4999.0,,
C02960,T039855,O009855,2026-04-07T09:29:15,499.0,SUCCESS,CARD,AXIS_BANK,,True,True,517.46,,,,,,,,,,,,PM04580,2029-05-19,P00475,Accessories,499.0,,
C00972,T039856,O009856,2026-04-07T09:31:21,4999.0,SUCCESS,UPI,SBI,,True,True,5717.52,S00336,ACTIVE,499.0,2026-09-06,,,,,,,,PM00336,2028-04-07,P00233,Software,4999.0,,
C03087,T039857,O009857,2026-04-07T09:32:16,1299.0,SUCCESS,CARD,ICICI_BANK,,True,True,1448.85,,,,,,,,,M00766,ACTIVE,0.0,PM00766,2027-02-26,P00003,Accessories,1299.0,,
C03957,T039858,O009858,2026-04-07T09:33:02,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,6175.85,,,,,,,,,,,,PM00001,2027-12-31,P00307,Accessories,4999.0,,
C04326,T039859,O009859,2026-04-07T09:41:55,59998.0,SUCCESS,MANDATE,HDFC_BANK,,True,True,61551.38,,,,,,,,,,,,PM04183,2027-04-29,P00350,Software,29999.0,,
C04327,T039860,O009860,2026-04-07T09:44:02,90000.0,SUCCESS,UPI,HDFC_BANK,,True,True,90445.09,,,,,,,,,,,,PM00001,2027-12-31,P00129,Electronics,45000.0,,
C00446,T039861,O009861,2026-04-07T09:47:26,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5605.13,,,,,,,,,,,,PM00001,2027-12-31,P00024,Accessories,4999.0,,
C01351,T039862,O009862,2026-04-07T09:48:07,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,621.13,,,,,,,,,,,,PM00001,2027-12-31,P00019,Accessories,499.0,,
C02416,T039863,O009863,2026-04-07T09:51:40,499.0,SUCCESS,UPI,SBI,,True,True,549.53,,,,,,,,,,,,PM04851,2028-01-24,P00329,Accessories,499.0,,
C02367,T039864,O009864,2026-04-07T09:54:42,240000.0,SUCCESS,NETBANKING,HDFC_BANK,,True,True,287370.91,,,,,,,,,,,,PM03848,2028-09-26,P00191,Electronics,120000.0,,
C02440,T039865,O009865,2026-04-07T10:00:53,14999.0,SUCCESS,UPI,HDFC_BANK,,True,True,16187.29,,,,,,,,,,,,PM00001,2027-12-31,P00362,Software,14999.0,,
C04734,T039866,O009866,2026-04-07T10:01:52,2999.0,SUCCESS,CARD,AXIS_BANK,,True,True,3641.52,,,,,,,,,,,,PM03959,2029-05-24,P00065,Accessories,2999.0,,
C01976,T039867,O009867,2026-04-07T10:08:40,1299.0,SUCCESS,UPI,ICICI_BANK,,True,True,1546.13,,,,,,,,,,,,PM04798,2028-02-20,P00003,Accessories,1299.0,,
C04068,T039868,O009868,2026-04-07T10:15:26,799.0,SUCCESS,UPI,ICICI_BANK,,True,True,968.71,,,,,,,,,,,,PM00250,2026-09-26,P00193,Hardware,799.0,,
C02383,T039869,O009869,2026-04-07T10:18:30,15000.0,SUCCESS,CARD,ICICI_BANK,,True,True,16828.36,,,,,,,,,,,,PM04058,2027-07-09,P00165,Electronics,15000.0,,
C02151,T039870,O009870,2026-04-07T10:19:43,2499.0,SUCCESS,UPI,ICICI_BANK,,True,True,2512.82,,,,,,,,,,,,PM00681,2029-04-19,P00432,Cloud Services,2499.0,,
C04760,T039871,O009871,2026-04-07T10:22:02,4999.0,SUCCESS,NETBANKING,HDFC_BANK,,True,True,5735.64,,,,,INV09829,50000.0,2026-06-20,OVERDUE,,,,PM01013,2026-09-04,P00095,Cloud Services,4999.0,2026-09-10,PENDING
C01438,T039872,O009872,2026-04-07T10:22:26,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,69738.07,,,,,,,,,,,,PM00001,2027-12-31,P00001,Electronics,65000.0,,
C01445,T039873,O009873,2026-04-07T10:27:09,45000.0,SUCCESS,UPI,HDFC_BANK,,True,True,53259.29,,,,,,,,,,,,PM00001,2027-12-31,P00124,Electronics,45000.0,,
C04234,T039874,O009874,2026-04-07T10:28:41,499.0,FAILED,UPI,HDFC_BANK,network_error,True,False,613.17,,,,,INV09866,120000.0,2026-09-27,ISSUED,,,,PM00001,2027-12-31,P00079,Accessories,499.0,,
C02210,T039875,O009875,2026-04-07T10:30:11,120000.0,SUCCESS,UPI,HDFC_BANK,,True,True,143553.1,,,,,INV09779,50000.0,2026-06-24,OVERDUE,,,,PM00001,2027-12-31,P00050,Electronics,120000.0,,
C03027,T039876,O009876,2026-04-07T10:30:49,59998.0,SUCCESS,UPI,HDFC_BANK,,True,True,61543.71,,,,,,,,,,,,PM00001,2027-12-31,P00484,Software,29999.0,,
C00314,T039877,O009877,2026-04-07T10:31:13,1499.0,SUCCESS,UPI,SBI,,True,True,1674.19,,,,,,,,,,,,PM02333,2026-12-22,P00042,Accessories,1499.0,,
